text,labels
我想要更有魅力，吸引到我喜歡的人，而不是爛桃花,魅力;自信;愛情;桃花
我希望能淨化自己的能量場，消除負面情緒，讓自己煥然一新,淨化;消除負能量;身心平衡;平靜
我希望我的睡眠品質能變好，每天都精神飽滿,睡眠;助眠;健康;活力
我想要提升自己的智慧，做出更明智的決定，不再後悔,智慧;決斷;洞察力;清晰
我希望能更有決斷力，不再猶豫不決，抓住機會,決斷;勇氣;自信
我想要身心平衡，不再因為壓力而失調，好好生活,身心平衡;健康;舒壓;療癒
我希望能提升自己的正能量，吸引更多好事發生,正能量;開運;心想事成
我想要有貴人相助，讓我的事業更上一層樓，不要再卡關,貴人;貴人緣;事業;升遷
我希望能提升自己的口才，說話更有條理，更有說服力,口才;表達;溝通;邏輯
我希望我的偏財運能好一點，偶爾有點驚喜，中個發票也好,偏財;開運;財運
我想要更有創意，讓生活充滿樂趣，不再一成不變,創意;靈感;熱情;活力
我希望能守住財富，讓錢包不再空空如也，有安全感,聚財;穩財;財富
我希望我的邏輯思考能力能更強，分析事情更透徹,邏輯;智慧;清晰
我希望能提升自己的記憶力，學習更有效率，不要再忘東忘西,記憶力;專注;學習;智慧
我想要獲得內在的平靜，不再焦慮，不再胡思亂想,平靜;靜心;安心;抗焦慮
我希望能療癒自己，放下過去的包袱，重新開始,療癒;放下;淨化;正能量
我希望我的新陳代謝能變好，身體更輕盈，更有活力,新陳代謝;健康;活力
我想要提升自己的免疫力，少生病，不要再當藥罐子,免疫力;健康
我希望能為家裡帶來好運，闔家平安，不要再有爭吵,開運;保平安;家庭;情感守護
我希望自己能更有活力，迎接每一天的挑戰，不再懶散,活力;生命力;熱情;正能量
我想要提升自己的洞察力，看清事物的本質，不再被騙,洞察力;直覺;智慧
我希望我的直覺能更準確，指引我方向，做出對的選擇,直覺;智慧;決斷
我希望能獲得靈感，完成我的創作，不再卡關,靈感;創意;表達;事業
我希望能透過冥想，讓心靈更平靜，不再紛亂,冥想;靜心;平靜;身心平衡
我想要提升自己的悟性，對生命有更深的體悟,悟性;智慧;療癒;平靜
我希望能促進血液循環，改善手腳冰冷的問題,血液循環;健康
我希望自己能更有熱情，對生活充滿期待，不再厭世,熱情;活力;正能量
我希望我的氣場能更平衡，給人舒服的感覺,平衡氣場;身心平衡;人際
我希望能順利懷孕，擁有一個可愛的寶寶,好孕;生育力;女性調理;家庭
我希望能提升自己的生育力，為懷孕做準備,生育力;好孕;健康;女性調理
我希望能連結月亮能量，讓自己更溫柔，更有力量,月亮能量;女性調理;平靜;療癒
最近總是感到莫名的悲傷，是不是卡到陰？,辟邪;消除負能量;淨化;療癒;保護
為什麼我總是吸引到渣男/渣女？,愛情;桃花;保護;洞察力;姻緣
要怎麼做才能讓老闆看見我的努力？,事業;貴人;貴人緣;升遷;表達
我的錢到底都花到哪裡去了？,聚財;穩財;財富;理性
如何才能心靜自然涼？,靜心;平靜;冷靜;舒壓
要怎麼擺脫拖延症這個壞習慣？,決斷;勇氣;專注;效率
為什麼我的人緣這麼差？,人緣;人際;社交;溝通;魅力
我該如何提升自己的自信心？,自信;魅力;正能量;勇氣
常常覺得自己快要撐不下去了，怎麼辦？,療癒;舒壓;抗焦慮;勇氣;正能量
要如何才能讓另一半更有安全感？,愛情;情感守護;安心;溝通
為什麼我總是存不到錢？,招財;聚財;穩財;財富;理性
該怎麼做才能讓自己更有魅力？,魅力;自信;人緣;桃花
如何才能有效地消除負能量？,消除負能量;淨化;正能量;保護
要怎麼睡才能改善睡眠品質？,睡眠;助眠;健康;身心平衡
如何才能開啟智慧，讓自己更聰明？,智慧;學習;清晰;邏輯
要怎麼做才能更有決心，不再三分鐘熱度？,決斷;勇氣;專注
如何達到身心靈的平衡？,身心平衡;健康;療癒;靜心;平靜
要怎麼樣才能吸引更多正能量？,正能量;開運;魅力
如何才能遇到我生命中的貴人？,貴人;貴人緣;開運;人際
要怎麼訓練自己的口才？,口才;表達;溝通;學習
如何增加自己的偏財運？,偏財;開運;招財
要怎麼激發自己的創意和靈感？,創意;靈感;智慧
如何才能有效地守財和理財？,聚財;穩財;財富;智慧
怎麼讓自己的邏輯更清晰、更有條理？,邏輯;清晰;智慧
要怎麼做才能增強記憶力？,記憶力;專注;健康;學習
如何才能獲得真正的內心平靜？,平靜;靜心;安心;療癒;放下
要怎麼做才能徹底療癒過去的傷痛？,療癒;放下;淨化;情感守護
如何促進身體的新陳代謝？,新陳代謝;健康;活力
怎麼做才能提升免疫力，不容易感冒？,免疫力;健康
如何為家裡帶來好運與平安？,開運;保平安;家庭;淨化;穩定磁場
要怎麼讓自己每天都充滿活力？,活力;生命力;熱情;健康;正能量
如何訓練自己的洞察力，看人不走眼？,洞察力;直覺;智慧;保護
要怎麼提升自己的直覺，做出對的選擇？,直覺;智慧;決斷
如何才能在創作時靈感不斷？,靈感;創意;專注;智慧
冥想的時候腦袋一片空白是正常的嗎？,冥想;靜心;專注;智慧
要如何提升自己的悟性，看透事物的本質？,悟性;智慧;洞察力
如何改善血液循環，讓氣色變好？,血液循環;健康;女性調理;魅力
要怎麼對生活重拾熱情？,熱情;活力;正能量;療癒
如何平衡自己的能量場？,平衡氣場;身心平衡;穩定磁場;淨化
如何才能順利懷孕？,好孕;生育力;女性調理;健康;保平安
怎麼提升自己的生育能力？,生育力;好孕;健康
如何感受月亮能量的溫柔力量？,月亮能量;女性調理;平靜;冥想
最近總是睡不好，是房間風水有問題嗎？,睡眠;助眠;舒壓;抗焦慮;穩定磁場;淨化
為什麼我總是吸引到有毒的朋友？,人際;保護;洞察力;淨化;消除負能量
要怎麼做才能讓老闆願意授權給我？,事業;貴人;貴人緣;升遷;表達;自信
我的錢包好像破了洞，一直漏財，怎麼辦？,聚財;穩財;財富;保護
如何才能讓自己說話更有趣，成為一個有料的人？,社交;口才;魅力;人際;智慧
要怎麼在職場上應對那些愛八卦的同事？,保護;防小人;穩定情緒;人際;溝通
如何才能在愛情中不卑不亢，保持獨立？,愛情;情感守護;自信;理性;智慧
為什麼我總是遇到只想搞曖昧的對象？,桃花;姻緣;保護;洞察力;療癒
要怎麼做才能讓自己愛上運動？,活力;熱情;健康;決斷;勇氣
如何才能有效地規劃我的一天，不再浪費時間？,效率;專注;智慧;事業;決斷
為什麼我總是在感情中沒有安全感？,愛情;情感守護;安心;穩定情緒;療癒;自信
如何才能提升自己的金錢敏銳度？,財富;智慧;學習;聚財;洞察力
要怎麼做才能讓自己更有氣場，鎮得住場面？,魅力;自信;正能量;保護;勇氣
如何才能有效地淨化水晶的能量？,淨化;消磁
要怎麼睡才能有深度睡眠？,睡眠;助眠;健康;身心平衡;放鬆
如何才能開啟自己的第三眼，增強直覺？,智慧;學習;直覺;洞察力;冥想
要怎麼做才能更有決心，把目標執行到底？,決斷;勇氣;專注;信心
如何才能達到工作、愛情、生活的完美平衡？,身心平衡;健康;事業;愛情;智慧
要怎麼樣才能吸引好運，讓自己變成幸運體質？,正能量;開運;魅力;心想事成
如何才能在社交場合中，認識到對我有幫助的人？,貴人;貴-人緣;開運;人際;社交
要怎麼訓練自己的口才，在辯論中無往不利？,口才;表達;溝通;學習;邏輯;智慧
如何增加中大獎的機率？,偏財;開運;招財
要怎麼激發自己的右腦，讓自己更有創造力？,創意;靈感;智慧
如何才能有效地存到第一桶金？,聚財;穩財;財富;智慧;決斷
怎麼讓自己的邏輯更縝密，思考滴水不漏？,邏輯;清晰;智慧
要怎麼做才能擁有過目不忘的記憶力？,記憶力;專注;健康;學習
如何才能獲得不被情緒左右的平靜？,平靜;靜心;安心;療癒;放下;穩定情緒
要怎麼做才能徹底擺脫過去的陰影？,療癒;放下;淨化;情感守護;勇氣;正能量
如何改善身体循環，讓自己氣色更好？,血液循環;健康;魅力
怎麼做才能提升免疫力，不再當個藥罐子？,免疫力;健康;療癒
如何為家裡創造一個充滿正能量的環境？,開運;保平安;家庭;淨化;穩定磁場;正能量
要怎麼讓自己每天起床都充滿幹勁？,活力;生命力;熱情;健康;正能量
如何訓練自己的洞察力，在職場上做出正確判斷？,洞察力;直覺;智慧;保護;事業
要怎麼提升自己的直覺，在人生的十字路口做出對的選擇？,直覺;智慧;決斷;勇氣
如何才能在創作時，克服瓶頸期？,靈感;創意;專注;智慧;事業;突破
冥想的時候，如何才能真正地放空？,冥想;靜心;專注;放下
要如何提升自己的悟性，從生活中學習？,悟性;智慧;學習
如何改善手腳冰冷的問題？,血液循環;健康;女性調理
要怎麼對日復一日的無聊生活重拾熱情？,熱情;活力;正能量;療癒;創意;開運
如何平衡自己內在的男性與女性力量？,平衡氣場;身心平衡;穩定磁場;淨化;智慧
如何才能提升受孕機率？,好孕;生育力;女性調理;健康;保平安
怎麼調理身體才能提升生育能力？,生育力;好孕;健康

公司的Codebase又老又臭，每天都在還技術債，心好累,事業;舒壓;效率;療癒
希望我的Side Project能找到早期使用者，給我一點回饋,事業;貴人;開運;自信;溝通
最近Threads上的「關於我可能讓你很意外的point」風潮，也想跟風寫一篇,社交;自信;表達;人氣
看到一堆AI繪圖，覺得自己的畫畫技能快被取代了，好焦慮,抗焦慮;事業;學習;自信;療癒
每天都在想要吃什麼，真的是人生一大難題,療癒;決斷;健康;舒壓
新買的吸塵器超好用，打掃家裡變得很療癒,療癒;放鬆;效率;家庭
最近開始練CrossFit，全身痠痛到不行，但感覺很爽,健康;活力;勇氣;突破
想戒掉含糖飲料，但公司的下午茶好誘人,決斷;健康;勇氣
終於搶到去日本的便宜機票了，好開心！,開運;休閒;財富;心想事成
一個人的旅行，希望能遇到有趣的旅伴,社交;人際;開運;勇氣
下個月要第一次出國報告，希望能有好口才跟勇氣，不要丟臉,事業;口才;勇氣;自信;保平安
新來的房客好像有點吵，不知道該怎麼溝通,人際;家庭;溝通;協調;保護
最近迷上聽Lo-fi hip hop，工作時很專心,專注;放鬆;平靜;事業
好想買降噪耳機，隔絕辦公室的噪音,健康;專注;效率;財富;決斷
希望能提升自己的「睡商」，每天都睡得飽飽的,睡眠;助眠;健康;身心平衡
我推的偶像終於要發新專輯了，準備好要刷榜了,熱情;開運;事業;情感守護
最近超流行「美拉德穿搭」，想學習怎麼搭配,魅力;自信;學習;創意
跟朋友玩「馬力歐賽車」一直被道具K，好氣又好笑,休閒;舒壓;穩定情緒;人際
好想去韓國批貨，開創自己的網拍事業,事業;開運;財富;決斷;勇氣
希望能提升自己的MBTI，從P人學會J人的規劃能力,學習;智慧;效率;決斷
滑IG看到一堆人在健身，搞得我好身材焦慮,抗焦慮;自信;療癒;健康
這個月的薪水才剛發，繳完卡費就沒了,財富;聚財;決斷;舒壓
搶不到五月天的票，我真的會emo一整年,開運;偏財;療癒;舒壓
希望我推的V Tuber訂閱數能快點到100萬,事業;開運;人氣;心想事成
想換AMD的CPU，但又怕驅動程式不穩定,決斷;財富;智慧
最近工作被釘在牆上，超不爽，想找朋友喝酒抱怨,事業;舒壓;穩定情緒;人際;溝通
希望能提升自己的日文聽力，看動漫生肉不用怕,學習;智慧;休閒
覺得自己的工作很重複，很怕被ChatGPT取代,事業;學習;智慧;抗焦慮
想讓自己的Threads貼文更有趣，吸引更多人回覆,創意;魅力;自信;人氣;社交
希望不要再失眠了，我的髮際線在抗議,睡眠;助眠;健康;療癒;抗焦慮
覺得生活需要一點儀式感，想買個手沖咖啡組,平靜;靜心;身心平衡;放鬆;學習
希望我的偶像不要再談戀愛，好好專注事業,情感守護;事業;安心
想讓自己的聲音在Podcast上更有磁性，換個好點的麥克風,魅力;表達;自信;財富;事業
希望能提升自己的睡眠效率，睡得少但精神飽滿，當個高效人士,睡眠;助眠;健康;身心平衡;效率
在工作上遇到很雷的新人，教到心累，血壓升高,事業;人際;防小人;舒壓;穩定情緒
想讓自己的房間更有日系風格，簡約又乾淨,創意;魅力;家庭;安心;放鬆
希望能提升自己的幽默感，在群組聊天能當個有趣的梗王,社交;口才;魅力;人氣
覺得自己的反應太慢，玩《快打旋風》都一直被虐,智慧;清晰;邏輯;社交
